,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
14,1831,Bitcoin Cash,BCH,bitcoin-cash,895,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19717034.375,19717034.375,False,,15,,,,2024-06-09T14:26:00.000Z,473.9002102509283,258894379.47192618,-42.8066,0.52740485,0.25924823,2.72640363,6.7843457,-23.17929855,7.92300153,9343906735.83728,0.3673,9951904415.27,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
0,1,Bitcoin,BTC,bitcoin,11105,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19709968.0,19709968.0,False,,1,,,,2024-06-09T14:27:00.000Z,69430.38311891556,12549449378.116217,-53.8174,-0.03340086,0.19440393,1.79330029,11.28539257,0.98448486,-3.74293279,1368470629501.566,53.8015,1458038045497.23,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
1,1027,Ethereum,ETH,ethereum,9053,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120151345.15826252,120151345.15826252,True,,2,,,,2024-06-09T14:26:00.000Z,3691.9624004921743,7927420055.4790745,-51.4855,0.04430759,0.28360153,-2.72739334,23.38358982,6.12828897,-8.60570764,443594248692.8627,17.4367,443594248692.86,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
2,825,Tether USDt,USDT,tether,88100,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112451964717.42813,115086088089.50818,True,,3,,,,2024-06-09T14:26:00.000Z,0.9999561987916019,39094826478.689545,-46.1379,-0.00777377,0.03000212,0.06691432,-0.00228941,0.03171826,-0.03558619,112447039185.48677,4.42,115081047179.78,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-09 19:58:49.082258
3,1839,BNB,BNB,bnb,2179,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147564475.55288136,147564475.55288136,False,,4,,,,2024-06-09T14:26:00.000Z,680.3804576305274,1845321540.630602,-29.6833,-0.15678479,-0.5714313,13.25320372,14.79003994,16.01423163,31.04174661,100399985406.67819,3.9465,100399985406.68,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
4,5426,Solana,SOL,solana,678,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,460670115.69201773,577706390.2010796,True,,5,,,,2024-06-09T14:26:00.000Z,161.03198908758566,1569148701.8167574,-51.5029,0.54913157,0.549343,-2.55506747,6.63886294,-3.82179634,8.54811397,74182625043.09383,2.916,93029209122.69,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
5,3408,USDC,USDC,usd-coin,19663,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32219272006.172733,32219272006.172733,False,,6,,,,2024-06-09T14:26:00.000Z,1.0000647724853557,2573584665.199287,-56.2475,-0.0103952,0.00412274,0.00550905,0.00767262,-0.00509144,0.02261148,32221358928.496925,1.2666,32221358928.5,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-09 19:58:49.082258
6,52,XRP,XRP,xrp,1339,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55506158411.0,99987553871.0,False,,7,,,,2024-06-09T14:27:00.000Z,0.4948598278107917,726545588.4309602,-66.2833,-0.33413746,0.27062628,-4.30913234,-2.67665296,-18.10080269,-20.51155323,27467767993.705986,1.0801,49485982781.08,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
7,74,Dogecoin,DOGE,dogecoin,985,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144638556383.70523,144638556383.70523,True,,8,,,,2024-06-09T14:27:00.000Z,0.14648127475994782,737135773.0956266,-56.8339,0.11284689,0.6263866,-7.96783505,-0.91665912,-22.74240788,-15.84107452,21186840118.52373,0.8331,21186840118.52,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
8,11419,Toncoin,TON,toncoin,392,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2431652855.50963,5107366548.056212,True,,9,3414166606.0,24397509176.436558,,2024-06-09T14:26:00.000Z,7.145963273602635,264313972.72161794,-35.5336,0.40805051,-0.80906642,10.27053939,5.10558484,4.47350327,130.74602863,17376501999.62279,0.683,36497053777.24,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
9,2010,Cardano,ADA,cardano,1192,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35716330838.217,36952989918.531,False,,10,,,,2024-06-09T14:26:00.000Z,0.4396709698538434,351239966.05710596,-49.1581,0.01216421,0.79557732,-2.55323655,-4.33059938,-22.95587872,-40.42881091,15703433819.259605,0.6173,19785193643.42,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
10,5994,Shiba Inu,SHIB,shiba-inu,830,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271777616888.4,589519951054232.6,False,,11,,,,2024-06-09T14:26:00.000Z,2.3316871670158052e-05,470097132.0004611,-41.6482,0.37535816,0.31106214,-6.56355788,1.41641475,-14.53674476,-30.12190136,13739974417.5389,0.5401,13745761045.73,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-09 19:58:49.082258
11,5805,Avalanche,AVAX,avalanche,739,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393257063.6416949,442603433.6416949,False,,12,,,,2024-06-09T14:26:00.000Z,32.48219062456879,252967399.98843557,-58.4884,0.40369981,0.23036392,-9.2558805,-7.66985306,-30.00935325,-32.88676908,12773850905.667713,0.5021,23249086329.85,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
12,1958,TRON,TRX,tron,988,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87322431414.6958,87322457204.16025,True,,13,71659659264.0,8346098832.906772,,2024-06-09T14:26:00.000Z,0.11646858104863528,351008850.7402309,-19.3476,0.30675011,2.74536776,1.6744616,-7.67079219,-1.35506898,-11.94708013,10170319680.586393,0.3998,10170322684.25,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
13,1975,Chainlink,LINK,chainlink,1792,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-09T14:26:00.000Z,16.032069067317384,239619261.51824355,-56.6564,0.2188458,0.90079248,-13.04389765,13.73725244,-6.67867084,-24.44861787,9412427275.71907,0.37,16032069067.32,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-09 19:58:49.082258
14,1831,Bitcoin Cash,BCH,bitcoin-cash,895,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19717034.375,19717034.375,False,,15,,,,2024-06-09T14:26:00.000Z,473.9002102509283,258894379.47192618,-42.8066,0.52740485,0.25924823,2.72640363,6.7843457,-23.17929855,7.92300153,9343906735.83728,0.3673,9951904415.27,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
0,1,Bitcoin,BTC,bitcoin,11105,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19709968.0,19709968.0,False,,1,,,,2024-06-09T14:27:00.000Z,69430.38311891556,12549449378.116217,-53.8174,-0.03340086,0.19440393,1.79330029,11.28539257,0.98448486,-3.74293279,1368470629501.566,53.8015,1458038045497.23,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
1,1027,Ethereum,ETH,ethereum,9053,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120151345.15826252,120151345.15826252,True,,2,,,,2024-06-09T14:26:00.000Z,3691.9624004921743,7927420055.4790745,-51.4855,0.04430759,0.28360153,-2.72739334,23.38358982,6.12828897,-8.60570764,443594248692.8627,17.4367,443594248692.86,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
2,825,Tether USDt,USDT,tether,88100,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112451964717.42813,115086088089.50818,True,,3,,,,2024-06-09T14:26:00.000Z,0.9999561987916019,39094826478.689545,-46.1379,-0.00777377,0.03000212,0.06691432,-0.00228941,0.03171826,-0.03558619,112447039185.48677,4.42,115081047179.78,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-09 19:58:49.082258
3,1839,BNB,BNB,bnb,2179,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147564475.55288136,147564475.55288136,False,,4,,,,2024-06-09T14:26:00.000Z,680.3804576305274,1845321540.630602,-29.6833,-0.15678479,-0.5714313,13.25320372,14.79003994,16.01423163,31.04174661,100399985406.67819,3.9465,100399985406.68,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
4,5426,Solana,SOL,solana,678,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,460670115.69201773,577706390.2010796,True,,5,,,,2024-06-09T14:26:00.000Z,161.03198908758566,1569148701.8167574,-51.5029,0.54913157,0.549343,-2.55506747,6.63886294,-3.82179634,8.54811397,74182625043.09383,2.916,93029209122.69,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
5,3408,USDC,USDC,usd-coin,19663,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32219272006.172733,32219272006.172733,False,,6,,,,2024-06-09T14:26:00.000Z,1.0000647724853557,2573584665.199287,-56.2475,-0.0103952,0.00412274,0.00550905,0.00767262,-0.00509144,0.02261148,32221358928.496925,1.2666,32221358928.5,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-09 19:58:49.082258
6,52,XRP,XRP,xrp,1339,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55506158411.0,99987553871.0,False,,7,,,,2024-06-09T14:27:00.000Z,0.4948598278107917,726545588.4309602,-66.2833,-0.33413746,0.27062628,-4.30913234,-2.67665296,-18.10080269,-20.51155323,27467767993.705986,1.0801,49485982781.08,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
7,74,Dogecoin,DOGE,dogecoin,985,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144638556383.70523,144638556383.70523,True,,8,,,,2024-06-09T14:27:00.000Z,0.14648127475994782,737135773.0956266,-56.8339,0.11284689,0.6263866,-7.96783505,-0.91665912,-22.74240788,-15.84107452,21186840118.52373,0.8331,21186840118.52,,2024-06-09T14:27:00.000Z,,,,,,2024-06-09 19:58:49.082258
8,11419,Toncoin,TON,toncoin,392,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2431652855.50963,5107366548.056212,True,,9,3414166606.0,24397509176.436558,,2024-06-09T14:26:00.000Z,7.145963273602635,264313972.72161794,-35.5336,0.40805051,-0.80906642,10.27053939,5.10558484,4.47350327,130.74602863,17376501999.62279,0.683,36497053777.24,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
9,2010,Cardano,ADA,cardano,1192,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35716330838.217,36952989918.531,False,,10,,,,2024-06-09T14:26:00.000Z,0.4396709698538434,351239966.05710596,-49.1581,0.01216421,0.79557732,-2.55323655,-4.33059938,-22.95587872,-40.42881091,15703433819.259605,0.6173,19785193643.42,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
10,5994,Shiba Inu,SHIB,shiba-inu,830,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271777616888.4,589519951054232.6,False,,11,,,,2024-06-09T14:26:00.000Z,2.3316871670158052e-05,470097132.0004611,-41.6482,0.37535816,0.31106214,-6.56355788,1.41641475,-14.53674476,-30.12190136,13739974417.5389,0.5401,13745761045.73,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-09 19:58:49.082258
11,5805,Avalanche,AVAX,avalanche,739,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393257063.6416949,442603433.6416949,False,,12,,,,2024-06-09T14:26:00.000Z,32.48219062456879,252967399.98843557,-58.4884,0.40369981,0.23036392,-9.2558805,-7.66985306,-30.00935325,-32.88676908,12773850905.667713,0.5021,23249086329.85,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
12,1958,TRON,TRX,tron,988,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87322431414.6958,87322457204.16025,True,,13,71659659264.0,8346098832.906772,,2024-06-09T14:26:00.000Z,0.11646858104863528,351008850.7402309,-19.3476,0.30675011,2.74536776,1.6744616,-7.67079219,-1.35506898,-11.94708013,10170319680.586393,0.3998,10170322684.25,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
13,1975,Chainlink,LINK,chainlink,1792,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,587099970.4527867,1000000000.0,False,,14,,,,2024-06-09T14:26:00.000Z,16.032069067317384,239619261.51824355,-56.6564,0.2188458,0.90079248,-13.04389765,13.73725244,-6.67867084,-24.44861787,9412427275.71907,0.37,16032069067.32,,2024-06-09T14:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-09 19:58:49.082258
14,1831,Bitcoin Cash,BCH,bitcoin-cash,895,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19717034.375,19717034.375,False,,15,,,,2024-06-09T14:26:00.000Z,473.9002102509283,258894379.47192618,-42.8066,0.52740485,0.25924823,2.72640363,6.7843457,-23.17929855,7.92300153,9343906735.83728,0.3673,9951904415.27,,2024-06-09T14:26:00.000Z,,,,,,2024-06-09 19:58:49.082258
